person,title,date,url
Claire Zabel,Research Analyst,2017-07-14,https://web.archive.org/web/20170714141919/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Elie Hassenfeld,Managing Director,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Kaitlyn & Mike Krieger,Funding Partners,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Scientific Research",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Alexander Berger,"Program Officer, US Policy",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Chris Somerville,Scientific Advisor,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Heather Youngs,Scientific Advisor,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Grants Manager,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Helen Toner,Senior Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Claire Zabel,Research Analyst,2017-07-25,https://web.archive.org/web/20170725183330/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Elie Hassenfeld,Managing Director,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Kaitlyn & Mike Krieger,Funding Partners,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Scientific Research",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Alexander Berger,"Program Officer, US Policy",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Chris Somerville,Scientific Advisor,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Heather Youngs,Scientific Advisor,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Grants Manager,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Associate and Content Specialist,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Helen Toner,Senior Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Claire Zabel,Research Analyst,2017-08-05,https://web.archive.org/web/20170805183153/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Elie Hassenfeld,Managing Director,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Kaitlyn & Mike Krieger,Funding Partners,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Scientific Research",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Alexander Berger,"Program Officer, US Policy",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Chris Somerville,Scientific Advisor,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Heather Youngs,Scientific Advisor,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Grants Manager,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Associate and Content Specialist,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Helen Toner,Senior Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Claire Zabel,Research Analyst,2017-08-14,https://web.archive.org/web/20170814135150/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Elie Hassenfeld,Managing Director,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Scientific Research",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Alexander Berger,"Program Officer, US Policy",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Chris Somerville,Scientific Advisor,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Heather Youngs,Scientific Advisor,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Grants Manager,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Associate and Content Specialist,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Helen Toner,Senior Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Claire Zabel,Research Analyst,2017-09-06,https://web.archive.org/web/20170906163735/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2017-09-15,https://web.archive.org/web/20170915232608/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2017-09-15,https://web.archive.org/web/20170915232608/http://www.openphilanthropy.org:80/about/team
Elie Hassenfeld,Managing Director,2017-09-15,https://web.archive.org/web/20170915232608/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Scientific Research",2017-09-15,https://web.archive.org/web/20170915232608/http://www.openphilanthropy.org:80/about/team
